review_id,unit_id,brand,product,review_text,rating,lang,country,review_date,power_source_type_salience,rechargeable_design_salience,usb_c_charging_salience,charging_dock_base_salience,battery_type_aa_salience,battery_type_aaa_salience,battery_included_salience,battery_life_duration_salience,wall_plug_included_salience,motor_origin_salience,blade_material_japanese_steel_salience,blade_sharpness_salience,blade_hair_pulling_salience,motor_power_rpm_salience,blade_width_salience,blade_replaceable_salience,ceramic_blade_salience,cutting_precision_salience,foil_shaver_head_salience,waterproof_rating_ipx8_salience,shower_use_safe_salience,rinse_under_tap_salience,wet_dry_dual_use_salience,num_grooming_functions_salience,beard_trimming_function_salience,nose_hair_trimming_function_salience,ear_hair_trimming_function_salience,eyebrow_trimming_function_salience,mustache_trimming_function_salience,sideburn_trimming_function_salience,chest_body_hair_function_salience,peach_fuzz_removal_salience,pet_grooming_function_salience,haircutting_head_function_salience,adjustable_comb_settings_salience,min_cut_length_mm_salience,max_cut_length_mm_salience,guide_comb_variety_salience,stepless_adjustment_salience,speed_settings_salience,pen_shaped_design_salience,product_weight_g_salience,grip_ergonomics_salience,handle_slipperiness_salience,compact_size_salience,color_style_aesthetics_salience,protective_cap_cover_salience,dust_proof_cover_salience,blade_head_storage_base_salience,travel_suitability_salience,carrying_case_pouch_salience,storage_box_tray_salience,cordless_during_use_salience,total_attachments_count_salience,cleaning_brush_included_salience,maintenance_oil_included_salience,spare_blade_included_salience,instruction_manual_quality_salience,rounded_blade_tip_salience,painless_operation_salience,skin_friendly_blade_salience,low_noise_operation_salience,low_vibration_design_salience,build_quality_perception_salience,product_longevity_salience,plastic_material_quality_salience,motor_durability_salience,attachment_fitment_salience,ease_of_use_overall_salience,ease_of_cleaning_salience,head_change_ease_salience,on_off_switch_design_salience,initial_setup_ease_salience,gift_packaging_quality_salience,gift_suitability_men_salience,gift_suitability_women_salience,box_presentation_salience,price_value_ratio_salience,budget_tier_positioning_salience,competitor_brand_comparison_salience,primary_user_gender_salience,unisex_suitability_salience,beginner_friendliness_salience,couple_shared_use_salience,professional_home_positioning_salience,blade_small_head_size_salience,rotary_blade_type_salience,integrated_length_dial_salience,product_listing_accuracy_salience,brand_trust_loyalty_salience,repeat_purchase_intent_salience,cut_smoothness_salience,operation_vibration_feel_salience,thick_hair_handling_salience,trimming_evenness_salience,grey_hair_handling_salience,close_shave_capability_salience,fine_hair_precision_salience,social_gifting_context_salience,shareable_between_partners_salience,battery_independence_salience,narrow_cutter_head_salience,attachment_nose_head_size_fit_salience,product_dimensions_size_salience,battery_cover_ease_salience,multi_use_versatility_score_salience,maintenance_requirement_salience,waterproof_body_full_salience,grooming_kit_completeness_salience,lightweight_design_salience,eyebrow_comb_attachment_salience,quick_touch_up_design_salience,product_perceived_premium_salience,grooming_angle_control_salience
R00361,R00361,Panasonic,B001K85BN2,"以前10数年程使用していた、ナショナルのヒゲトリーマが壊れての買い替えです。
髭の生やし方にも依るのでしょうが（因に私は囲みです）ある程度、髭の手入れになれた方は「はさみ」が良いと思います。
たまに使うのは鼻の下の唇に掛からないよう髭を揃える時だけです。
髭は立体的に構築しないと美しく有りません。購入をご検討されてるのであれば、道具として少し上等な鋏の購入をお勧めします。",3,ja,JP,2014-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
R00362,R00362,Panasonic,B001K85BN2,"使い勝手はいいです。
ただちょっとパワー不足かなと思います。

髭刈るだけだったら問題なし。まぁ髭トリマーなんで文句は言えません( ￣▽￣)",3,ja,JP,2014-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00363,R00363,Panasonic,B001K85BN2,"以前からつかっていたので使用感はいいです。
注文から到着まで迅速でたすかりました。",3,ja,JP,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00364,R00364,Panasonic,B001K85BN2,使用後に給油しますが、これが実に不愉快で汚い！駆動部に給油すると手に付着して、トリマー本体もベタ付きます。油の容器の先端がスポイドになっている為、過剰給油されるようです。改善の余地有りです。,2,ja,JP,2014-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00365,R00365,Panasonic,B001K85BN2,"モミアゲ手入れ用に買いました。パワー不足ですが剃りミスしたときのことを考えると
これくらいが丁度いいんだと思います。
特別どこか優れているということはありませんが安定した製品です。",3,ja,JP,2014-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
R00366,R00366,Panasonic,B001K85BN2,"動作は良好で、毛がひっかかって痛い思いをすることもない。
毛質などにもよるのかもしれないが、何度すべらせても長さが揃わず、切り残しがかなり出ることがある。",3,ja,JP,2014-04-17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
R00367,R00367,Panasonic,B001K85BN2,"これはカスです。
フリーハンドではさみでカットした方がマシな仕上がりです。",1,ja,JP,2014-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00368,R00368,Panasonic,B001K85BN2,６ｍｍぐらいに刈りそろえたいのですが、私のやわらかいクセヒゲでは何回あてても刈れません。３ｍｍでやっと刈れますが、それでも何回も当てる必要があります。何回も当てて長さは不揃いです。そろそろ買い換えようと考えてます。,2,ja,JP,2014-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
R00369,R00369,Panasonic,B001K85BN2,ひげの手入れとしては、初心者向けとしてこれで十分だと思います。,3,ja,JP,2013-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
R00370,R00370,Panasonic,B001K85BN2,主に眉毛の長さを整える時に使っています。たまに、頭を刈り込む時にも使っています。,3,ja,JP,2013-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
R00371,R00371,Panasonic,B001K85BN2,"剃るのには問題ないと思うけど
剃り終わった後、下を見ると毛だらけ…
中に溜まるのかと思ってました。
今は風呂場で剃ってます。",3,ja,JP,2013-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00372,R00372,Panasonic,B001K85BN2,"3㎜という髭の長さがすぐにご想像できる方、買ってください。
3㎜という長さは実は相当長いです。今流行（現在2013年）のオシャレ髭なスタイルを作るのはダイブ難しいです。
お顔がワイルド系の方は泥棒髭風になるので気を付けてください。

その他、使い勝手としては乾電池式はアタリです。
余計な充電機具が無いだけ持ち運びはライトですし、
乾電池はどこでも手に入ります。",3,ja,JP,2013-10-20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
R00373,R00373,Panasonic,B001K85BN2,"電池式なので、ドコでも使える。
水洗いできるのがいい。
オイルが面倒",3,ja,JP,2013-10-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00374,R00374,Panasonic,B001K85BN2,"良い点
・水洗いができる。
・電池式。
悪い点
・バリカンと比較すると刃幅が狭いので時間がかかる。

致命的な悪い点
・アタッチメント先端が寝ている毛を起こす形状になっていないので刈り揃えることができない。

アタッチメントを刃の底面に取り付けるタイプのバリカンを探す予定。",2,ja,JP,2013-08-13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
R00375,R00375,Panasonic,B001K85BN2,"it does an average job,  go for the ERGC 50 or ERGb 40 they have better size adjustments and do a much better job.",2,en,JP,2013-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
R00376,R00376,Panasonic,B001K85BN2,"洗えるのがいい、切れ味はそこそこ剃れる。
値段からするとまあよし。",3,ja,JP,2013-05-05,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00377,R00377,Panasonic,B001K85BN2,"ヒア調節が魅力で購入したが、一番短い設定でも長すぎ
使えない、結局カバーを外して使っている。
意味がない。",1,ja,JP,2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00378,R00378,Panasonic,B001K85BN2,"3mm以上の長さにしか揃えられないことは知っていましたが、3mmは思ったよりも長かったです。
また、寝たひげを立てることができず、長さを揃えるには何度もこすりつける必要がありました。
最終的には寝ているひげを切るためにこのモデルを使い終わってからハサミで揃える次第です。
短めに揃えたい場合はお薦めできません。

私はフィリップスのQT4022Nに買い替えました。
そちらはこのモデルでの不満を解消してくれました。
ただお値段に差があるので、一概に比較すべきではないかもしれません。",1,ja,JP,2013-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
R00379,R00379,Panasonic,B001K85BN2,剃ったヒゲが刃の部分に溜まります。しかし掃除用のブラシも付属しているので、こまめに掃除すれば問題ありません。,3,ja,JP,2013-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00380,R00380,Panasonic,B001K85BN2,"週1-2回ぐらい、半年以上使っていて毎回お湯で洗って注油もしていたのですが、
電池を二回交換したぐらいのところですっかり刃が切れなくなり、
髭を挟みまくるようになってしまいました。いてててて。

もともと癖毛に弱く追加で鋏は必須なので、今は鋏",3,ja,JP,2013-02-03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00381,R00381,Panasonic,B001K85BN2,"私はある程度は髭を残したい方なので、３ｍｍがちょうどよい感じがする。
それ以上は剃り込まないので、競合品よりより安価な本品を選んだのは、
決して悪くなかったと思うし、電池式であることも便利なポイントかと。

ただし何度も往復させないと剃り残しが出てしまい、髭の長さが均等にならず、
処理にやや時間がかかる感じがする。油滴のケアも、面倒なことは確かだ。
2年近く本品を使ってみて、総じて「まあまあ」の買い物だったかな、と思っている。",3,ja,JP,2012-12-30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
R00382,R00382,Panasonic,B001K85BN2,"自分の場合はガッカリでした。
パナソニックというネームと価格で気軽に購入したものの、
まず自分が継続して生やしたい長さは3mmでは長すぎて全く毛に当たらず。
所謂、無精髭風に少しだけ伸ばしたい方には使い物にならないかもです。
あと、電池が単4を2本使用なのですがマニュアルによると10回使用で交換だそうで.....
この時代に少し不経済な気もします。残念ながら10回も使う事無く他社に乗り換えます",1,ja,JP,2012-10-19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
R00383,R00383,Panasonic,B001K85BN2,"3mmがどんなものか？分からず購入しましたが、
しっかりヒゲを蓄えた方がそれをトリミング調整する商品でした。
私は無精ひげをキープしたく購入したので、ちょっと失敗したかな？という感じです。",2,ja,JP,2012-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
R00384,R00384,Panasonic,B001K85BN2,"購入後半年使用しましたのでレビューします。
以前は通常のバリカンを使用していましたが、充電池が寿命になったのを期に
ヒゲトリマーを購入しました。

乾電池式なのでコードがなく、出してすぐ使えるし、充電池の寿命も気にしなくて良いのと、
本体がコンパクトな点は良いですが、
同じ所をかなり何度も往復しないときれいに切れ揃いません。
以前使用していた安物のバリカンと比較しても手間（時間）がかかります。
３ｍｍ設定のときはまだ許容範囲ですが、６ｍｍ以上の設定で、
きれいに切り揃えるのは至難です。
モーターの回転数があまり高くないことも原因だと思いますが、
コーム部分の形状にもう少し工夫が必要なのでは？と思います。
３ｍｍ設定で使用している人が多いようなので、あまり指摘されていませんが、
長めにカットしたい人は要注意だと思います。

それから、他の人も言われているように、ヒゲ長さの設定をもう少し細かくできると良いです。
他の製品も似たようなものですが、私も３ｍｍと６ｍｍの間が欲しいです。",2,ja,JP,2012-06-02,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
R00385,R00385,Panasonic,B001K85BN2,"２月からアゴ髭を伸ばしました。
これまでは散髪用ハサミ＆電気シェーバーで整えてました。
ヒゲトリマーは６mmで設定してカットを始めました。
片手に櫛を持ち、３分間ほど繰り返してカットしましたが、毛先を綺麗に整えることが出来ませんでした。
ハサミ＆電気シェーバーを使う方が早く綺麗に仕上がります。
もっと毛先が整うと思ってましたが、大いに期待ハズレに終わりました。
加えて、使用後の刃先の手入れ(洗浄･注油)の手間を考えると従来の方法でカットします。",2,ja,JP,2012-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
R00386,R00386,Panasonic,B001K85BN2,"Can barely cut at all!!!
Not worth the price, buy something else.",1,en,JP,2012-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00387,R00387,Panasonic,B001K85BN2,数年愛用したトリマー（同メーカー製）が壊れたので一番安いものに買い換えました。以前と同様3ミリ設定で使用してみましたが、なぜかずいぶん長い感じに仕上がりました。2日分くらい長さが違う感じで、正直言って期待はずれです。仕方がないので、長さ調節用のアタッチメントを外し、直接ヒゲに刃を当てて短めにカットしました。少々怖かったですが、何とか使えそうです。多少値が張っても、もっと細かい設定が出来るモデルにしたほうが良かった。後悔しています。短めの仕上がりが好きな方は手を出さないほうが無難かと。,2,ja,JP,2012-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
R00388,R00388,Panasonic,B001K85BN2,単４乾電池２本で駆動、操作性、携帯性は良好です。しかし、やや濃いめの口髭の手入れ（長さ3or6ミリ）に使用していますが、好み的には3ミリではやや短く、6ミリではやや長い感じがして、4から5ミリ設定があればと感じます。切れ味はときどき引っかかることがあります。切れ味にやや難点があることと、長さ調整の設定がやや細かくできると良いです。価格とのバランスで言って星は3つでしょう。,3,ja,JP,2011-11-16,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
R00389,R00389,Panasonic,B001K85BN2,旧製品が単三電池2本に比べて、これは単四電池2本になりパワーが落ちたようです。,3,ja,JP,2011-01-24,6,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00390,R00390,Panasonic,B001K85BN2,"3mmは意外と長いです。
ヒゲが伸びるのが早い私の場合、4日程度の長さでしょうか。
ちょっと伸びたな程度にしたければ、もっと短く調整できる機種を選んだ方がよいです。

写真にもあるとおり、本体に型番がプリントされていますが
「ER2403P」
となっています。
最後が""PP-K""ではないのですね。
間違ってはいないようですが、古い機種かと勘違いしてしまいました。",3,ja,JP,2010-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
R00391,R00391,Panasonic,B001K85BN2,"今までは、形だけを整え、伸びすぎたら剃り、また伸ばすの繰り返し。
どうしたものかと思案のうえ髭トリマー購入。
喜び勇んで3ミリで使用開始。
な、なんじゃこりゃー5ｍｍでもカットできないではないですか。
静かに箱にしまい、懲りずに１ミリ対応の製品を新たに購入しますた。
無精髭は１ミリ〜２ミリ対応のほうが、よろしいかと思いますた。
あくまでも主観ですが、１ランク上の商品がオススメですダハ。
ま〜５ミリ以上の比較的長い髭であればよろしいかと思います。",1,ja,JP,2010-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R00392,R00392,Panasonic,B001K85BN2,"以前のモデルを使用しているユーザーにとっては最低のキレ味です。
同じように髭が切れると思ったら大間違い！
シャープさが全くないし、特に短く整えたい人にとっては全く使えない。
３ｍｍの仕様が以前モデルと同じではないので注意が必要です。",1,ja,JP,2010-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
